Order_ID,Order_DateTime,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Quantity,Sales,Total_Amount,Discount,Profit,Net_Profit,Shipping_Cost,Order_Priority,Payment_method
2558,2018-09-30 16:02:54,11447,Male,Web,Member,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.3,14.4,13.0,1.4,High,Credit_Card
2559,2018-08-10 09:25:05,11210,Male,Web,Member,Auto & Accessories,Tyre,5.0,250.0,1250.0,0.3,132.5,119.2,13.3,Medium,Credit_Card
2560,2018-09-03 22:54:22,58253,Male,Web,Member,Auto & Accessories,Bike Tyres,5.0,72.0,360.0,0.3,14.4,13.0,1.4,Medium,Credit_Card
2561,2018-05-07 14:33:53,57141,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,54.0,48.6,5.4,Medium,Credit_Card
2562,2018-08-19 17:46:18,25384,Male,Web,Member,Auto & Accessories,Car Seat Covers,4.0,114.0,456.0,0.2,24.9,22.4,2.5,High,Credit_Card
2563,2018-04-26 01:05:59,17156,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.1,148.7,133.79999999999998,14.9,High,Credit_Card
2564,2018-10-08 17:30:42,56374,Male,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.3,43.2,38.900000000000006,4.3,High,Credit_Card
2565,2018-07-15 11:31:23,54158,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.1,128.9,116.0,12.9,High,Money_Order
2566,2018-03-23 16:45:12,37082,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.2,32.3,29.099999999999998,3.2,Medium,Credit_Card
2567,2018-02-01 08:56:21,27666,Male,Web,Member,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.1,32.1,28.900000000000002,3.2,Critical,Credit_Card
2568,2018-10-10 22:27:15,41242,Male,Web,Member,Auto & Accessories,Tyre,5.0,250.0,1250.0,0.2,145.0,130.5,14.5,Critical,Credit_Card
2569,2018-11-06 21:38:10,59963,Male,Web,Member,Auto & Accessories,Bike Tyres,4.0,72.0,288.0,0.3,18.0,16.2,1.8,High,E_Wallet
2570,2018-01-03 13:21:39,18182,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,27.0,24.3,2.7,Medium,Money_Order
2571,2018-04-25 14:25:29,44603,Male,Web,Guest,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.2,31.7,28.5,3.2,High,Credit_Card
2572,2018-12-20 17:15:11,59537,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,4.0,231.0,924.0,0.3,123.3,111.0,12.3,Medium,Credit_Card
2573,2018-07-03 20:52:04,44694,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.1,58.6,52.7,5.9,Critical,Money_Order
2574,2018-02-21 19:05:21,17258,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,122.6,110.3,12.3,High,Credit_Card
2575,2018-04-27 18:30:36,41218,Male,Web,Member,Auto & Accessories,Car Body Covers,5.0,117.0,585.0,0.3,19.5,17.6,1.9,High,E_Wallet
2576,2018-11-15 00:46:23,55176,Male,Web,Member,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.3,14.4,13.0,1.4,Medium,Credit_Card
2577,2018-08-21 04:13:37,16962,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,157.5,141.7,15.8,Medium,Credit_Card
2578,2018-06-03 16:59:02,50087,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.1,36.0,32.4,3.6,High,Credit_Card
2579,2018-11-04 18:26:41,35328,Male,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.3,10.8,9.700000000000001,1.1,High,Credit_Card
2580,2018-07-26 19:44:03,11544,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.2,27.2,24.5,2.7,High,Credit_Card
2581,2018-05-12 01:04:09,46497,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.1,139.5,125.6,13.9,Medium,Money_Order
2582,2018-06-13 14:57:54,48556,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.1,55.8,50.199999999999996,5.6,High,Credit_Card
2583,2018-06-23 18:34:12,32739,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,105.7,95.10000000000001,10.6,Medium,Debit_Card
2584,2018-01-22 13:59:06,17686,Male,Web,Member,Auto & Accessories,Car Body Covers,5.0,117.0,585.0,0.2,25.3,22.8,2.5,High,Credit_Card
2585,2018-03-11 19:56:32,55454,Male,Web,Member,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.2,26.2,23.599999999999998,2.6,High,Debit_Card
2586,2018-05-20 13:52:02,45471,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,157.5,141.7,15.8,Critical,Credit_Card
2587,2018-01-03 10:00:51,11457,Male,Web,Member,Auto & Accessories,Bike Tyres,4.0,72.0,288.0,0.3,18.0,16.2,1.8,Medium,Credit_Card
2588,2018-04-12 23:36:14,45965,Female,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.3,10.8,9.700000000000001,1.1,Medium,Money_Order
2589,2018-11-13 10:55:44,38668,Male,Web,Member,Auto & Accessories,Car Seat Covers,5.0,114.0,570.0,0.3,16.9,15.2,1.7,High,Credit_Card
2590,2018-08-26 14:18:53,29895,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.2,141.8,127.60000000000001,14.2,High,Money_Order
2591,2018-07-17 22:51:34,27192,Female,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,43.2,38.900000000000006,4.3,High,Money_Order
2592,2018-07-30 21:31:03,32382,Male,Web,Member,Auto & Accessories,Car Speakers,4.0,211.0,844.0,0.3,88.8,79.89999999999999,8.9,Critical,Money_Order
2593,2018-04-24 23:51:54,51668,Male,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.3,13.6,12.2,1.4,High,Credit_Card
2594,2018-07-13 22:19:35,19541,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.2,35.6,32.0,3.6,High,Credit_Card
2595,2018-10-28 23:20:15,48743,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,160.0,144.0,16.0,Medium,Credit_Card
2596,2018-11-15 19:50:32,46804,Female,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,36.0,32.4,3.6,Critical,Money_Order
2597,2018-01-03 09:53:38,52538,Female,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,18.0,16.2,1.8,High,Debit_Card
2598,2018-05-14 23:18:21,15390,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,27.2,24.5,2.7,High,Credit_Card
2599,2018-06-30 10:51:27,32344,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,4.0,231.0,924.0,0.2,132.5,119.2,13.3,Critical,Credit_Card
2600,2018-10-25 12:35:38,44027,Male,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.1,54.4,49.0,5.4,Medium,Credit_Card
2601,2018-06-26 21:27:53,33242,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.2,126.8,114.1,12.7,Critical,Money_Order
2602,2018-11-04 12:44:35,30298,Female,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,30.0,27.0,3.0,Medium,Credit_Card
2603,2018-08-07 17:03:30,24203,Male,Web,Member,Auto & Accessories,Car & Bike Care,4.0,118.0,472.0,0.2,28.6,25.700000000000003,2.9,High,Credit_Card
2604,2018-03-18 21:00:29,34670,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.2,155.0,139.5,15.5,High,Credit_Card
2605,2018-08-18 18:19:51,46140,Male,Web,Member,Auto & Accessories,Bike Tyres,4.0,72.0,288.0,0.1,18.0,16.2,1.8,Critical,Credit_Card
2606,2018-10-18 14:42:50,20065,Female,Web,Member,Auto & Accessories,Car Mat,4.0,54.0,216.0,0.3,13.5,12.1,1.4,Medium,Credit_Card
2607,2018-06-24 15:59:17,50831,Female,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,30.6,27.5,3.1,High,Credit_Card
2608,2018-07-18 21:37:45,30651,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.1,144.1,129.7,14.4,High,Credit_Card
2609,2018-01-27 11:58:54,14138,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,53.0,47.7,5.3,High,Credit_Card
2610,2018-07-04 10:15:33,12179,Male,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.3,78.3,70.5,7.8,High,Credit_Card
2611,2018-11-07 16:16:04,32139,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.1,34.7,31.200000000000003,3.5,Critical,Credit_Card
2612,2018-06-13 09:31:19,26681,Female,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.3,30.9,27.799999999999997,3.1,High,Credit_Card
2613,2018-10-17 11:57:58,45477,Female,Web,Member,Auto & Accessories,Tyre,4.0,250.0,1000.0,0.3,130.0,117.0,13.0,High,Credit_Card
2614,2018-05-11 10:49:37,30302,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,36.0,32.4,3.6,High,Credit_Card
2615,2018-05-20 03:28:37,50219,Female,Web,Member,Auto & Accessories,Car Mat,4.0,54.0,216.0,0.3,13.5,12.1,1.4,High,Credit_Card
2616,2018-11-03 10:20:08,28451,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.1,32.9,29.599999999999998,3.3,Critical,Credit_Card
2617,2018-11-03 13:00:11,26335,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.3,116.4,104.80000000000001,11.6,Critical,Credit_Card
2618,2018-07-29 08:39:48,19468,Male,Web,Member,Auto & Accessories,Car Media Players,5.0,140.0,700.0,0.1,53.0,47.7,5.3,Medium,Credit_Card
2619,2018-12-26 19:42:54,56822,Female,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.2,109.9,98.9,11.0,High,Credit_Card
2620,2018-04-30 10:15:17,16777,Female,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,19.5,17.6,1.9,Medium,E_Wallet
2621,2018-03-04 11:57:38,39044,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.2,30.9,27.799999999999997,3.1,Medium,Credit_Card
2622,2018-04-24 15:59:09,24774,Male,Web,Member,Auto & Accessories,Tyre,4.0,250.0,1000.0,0.3,120.0,108.0,12.0,High,Credit_Card
2623,2018-09-27 14:22:26,12795,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,36.0,32.4,3.6,High,Credit_Card
2624,2018-08-18 19:22:11,43400,Male,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.3,10.8,9.700000000000001,1.1,Critical,Credit_Card
2625,2018-02-10 17:57:28,16251,Female,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.1,30.6,27.5,3.1,High,Credit_Card
2626,2018-08-09 21:13:06,13894,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.3,116.4,104.80000000000001,11.6,Medium,Credit_Card
2627,2018-10-16 20:30:14,32507,Female,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.1,55.8,50.199999999999996,5.6,High,Money_Order
2628,2018-10-01 10:42:34,59889,Male,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.1,120.5,108.5,12.0,Critical,Money_Order
2629,2018-05-07 00:45:02,50911,Male,Web,Member,Auto & Accessories,Car Body Covers,5.0,117.0,585.0,0.2,25.3,22.8,2.5,Medium,Money_Order
2630,2018-10-04 11:52:25,31423,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.3,23.8,21.400000000000002,2.4,High,Credit_Card
2631,2018-07-26 16:55:40,17927,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.2,155.0,139.5,15.5,High,Credit_Card
2632,2018-05-10 23:28:05,19626,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,24.0,21.6,2.4,High,Credit_Card
2633,2018-06-30 13:59:19,22067,Male,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.2,10.8,9.700000000000001,1.1,High,Credit_Card
2634,2018-12-22 10:35:21,57440,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,22.6,20.3,2.3,High,Credit_Card
2635,2018-09-01 22:42:35,48702,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.1,146.4,131.8,14.6,Critical,Credit_Card
2636,2018-12-16 17:11:49,41687,Male,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.3,32.0,28.8,3.2,High,Credit_Card
2637,2018-10-22 19:53:24,59477,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,99.4,89.5,9.9,Medium,E_Wallet
2638,2018-09-10 21:19:39,26196,Male,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.3,23.0,20.7,2.3,Medium,Credit_Card
2639,2018-03-08 14:33:20,48973,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.1,36.8,33.099999999999994,3.7,High,Credit_Card
2640,2018-02-23 18:20:57,47575,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,145.0,130.5,14.5,High,Credit_Card
2641,2018-12-13 19:10:37,14748,Male,Web,Member,Auto & Accessories,Bike Tyres,4.0,72.0,288.0,0.3,18.0,16.2,1.8,Critical,Credit_Card
2642,2018-08-23 22:03:07,22005,Male,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.3,10.8,9.700000000000001,1.1,High,Credit_Card
2643,2018-12-04 13:53:47,57032,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.2,29.4,26.5,2.9,Medium,Credit_Card
2644,2018-11-03 20:43:35,19222,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,4.0,231.0,924.0,0.3,123.3,111.0,12.3,Critical,Money_Order
2645,2018-05-19 17:34:20,27637,Male,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.1,54.4,49.0,5.4,High,Credit_Card
2646,2018-09-11 15:12:12,58450,Male,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.3,78.3,70.5,7.8,High,Credit_Card
2647,2018-09-22 22:20:27,39930,Male,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.2,27.6,24.8,2.8,High,Credit_Card
2648,2018-07-30 18:54:21,50178,Male,Web,Member,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.3,20.3,18.3,2.0,Medium,Money_Order
2649,2018-11-07 09:25:20,47896,Male,Web,Guest,Auto & Accessories,Tyre,1.0,250.0,250.0,0.1,167.5,150.7,16.8,Medium,Credit_Card
2650,2018-12-26 14:48:56,57234,Male,Web,Member,Auto & Accessories,Bike Tyres,4.0,72.0,288.0,0.3,18.0,16.2,1.8,Medium,Credit_Card
2651,2018-10-14 17:34:55,51429,Male,Web,Guest,Auto & Accessories,Car Mat,4.0,54.0,216.0,0.3,13.5,12.1,1.4,Critical,E_Wallet
2652,2018-08-20 17:20:53,53941,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,23.7,21.3,2.4,High,Credit_Card
2653,2018-11-03 15:46:28,16727,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,116.4,104.80000000000001,11.6,High,Credit_Card
2654,2018-06-30 11:48:09,27722,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,53.0,47.7,5.3,Medium,Credit_Card
2655,2018-11-15 21:36:41,51605,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,109.9,98.9,11.0,High,Credit_Card
2656,2018-02-13 11:14:46,38445,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.1,34.7,31.200000000000003,3.5,Critical,Credit_Card
2657,2018-10-13 09:58:52,50072,Female,Web,Member,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.3,14.4,13.0,1.4,Critical,Credit_Card
2658,2018-07-27 23:38:29,24528,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.1,167.5,150.7,16.8,Medium,Credit_Card
2659,2018-04-26 15:50:34,25261,Male,Web,Member,Auto & Accessories,Bike Tyres,5.0,72.0,360.0,0.2,14.4,13.0,1.4,Critical,Credit_Card
2660,2018-06-23 17:33:09,16050,Male,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.3,10.8,9.700000000000001,1.1,High,Credit_Card
2661,2018-07-27 17:39:58,16523,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,28.3,25.5,2.8,Medium,Credit_Card
2662,2018-04-27 20:39:12,33456,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.2,127.9,115.10000000000001,12.8,High,Money_Order
2663,2018-07-19 17:24:12,57761,Male,Web,Member,Auto & Accessories,Car Media Players,5.0,140.0,700.0,0.2,46.0,41.4,4.6,High,Credit_Card
2664,2018-10-14 11:38:11,50841,Male,Web,Member,Auto & Accessories,Car Speakers,4.0,211.0,844.0,0.3,88.8,79.89999999999999,8.9,Medium,Debit_Card
2665,2018-09-18 20:54:45,46168,Male,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.2,27.6,24.8,2.8,High,Credit_Card
2666,2018-06-28 18:30:38,11096,Male,Web,Member,Auto & Accessories,Car & Bike Care,4.0,118.0,472.0,0.2,28.6,25.700000000000003,2.9,Critical,Credit_Card
2667,2018-04-23 18:23:19,25404,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.1,162.5,146.2,16.3,Medium,Credit_Card
2668,2018-12-15 18:28:28,27271,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,72.0,64.8,7.2,Critical,Credit_Card
2669,2018-11-09 12:44:54,47102,Female,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,27.0,24.3,2.7,High,Credit_Card
2670,2018-02-09 03:24:18,48965,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,29.4,26.5,2.9,Medium,Credit_Card
2671,2018-08-09 23:19:27,17693,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,4.0,231.0,924.0,0.3,104.8,94.3,10.5,Medium,Money_Order
2672,2018-03-27 21:42:55,38083,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.1,55.8,50.199999999999996,5.6,High,Credit_Card
2673,2018-02-06 12:51:43,52874,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,99.4,89.5,9.9,High,Credit_Card
2674,2018-11-12 22:52:59,40674,Male,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.3,18.3,16.5,1.8,High,Credit_Card
2675,2018-12-02 11:20:23,41901,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.2,33.3,29.999999999999996,3.3,Critical,Credit_Card
2676,2018-06-29 17:02:22,22163,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,147.5,132.7,14.8,Medium,Credit_Card
2677,2018-11-20 20:30:09,37883,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,36.0,32.4,3.6,High,Money_Order
2678,2018-01-05 19:23:16,50274,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.2,18.0,16.2,1.8,Medium,Money_Order
2679,2018-06-18 12:24:45,27916,Female,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,22.6,20.3,2.3,Critical,Money_Order
2680,2018-06-12 20:08:22,59363,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.3,104.8,94.3,10.5,Critical,Credit_Card
2681,2018-07-19 14:06:04,29409,Female,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,39.0,35.1,3.9,Medium,Credit_Card
2682,2018-02-02 22:27:06,31790,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,99.4,89.5,9.9,Critical,Debit_Card
2683,2018-10-01 21:09:51,46889,Male,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.2,27.6,24.8,2.8,High,Credit_Card
2684,2018-11-03 21:33:14,38176,Male,Web,Member,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.1,32.1,28.900000000000002,3.2,Medium,E_Wallet
2685,2018-08-15 09:41:08,39779,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,155.0,139.5,15.5,High,Credit_Card
2686,2018-07-30 10:54:29,17308,Male,Web,Member,Auto & Accessories,Bike Tyres,4.0,72.0,288.0,0.3,18.0,16.2,1.8,Medium,Credit_Card
2687,2018-08-23 14:59:08,36232,Female,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,18.0,16.2,1.8,Medium,Credit_Card
2688,2018-12-14 16:12:29,54682,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,22.6,20.3,2.3,High,Money_Order
2689,2018-10-19 19:24:24,24483,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,130.2,117.19999999999999,13.0,Medium,Credit_Card
2690,2018-07-17 18:36:02,22762,Female,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.3,43.2,38.900000000000006,4.3,High,Credit_Card
2691,2018-08-09 10:51:03,45088,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,124.7,112.2,12.5,Critical,Credit_Card
2692,2018-06-02 14:54:52,34538,Male,Web,Member,Auto & Accessories,Car Body Covers,5.0,117.0,585.0,0.3,13.6,12.2,1.4,Medium,Credit_Card
2693,2018-03-14 17:34:09,40590,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.1,35.6,32.0,3.6,High,Credit_Card
2694,2018-06-26 18:27:04,30726,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,132.5,119.2,13.3,Critical,Credit_Card
2695,2018-12-06 14:57:16,43308,Male,Web,Member,Auto & Accessories,Bike Tyres,4.0,72.0,288.0,0.2,18.0,16.2,1.8,Medium,E_Wallet
2696,2018-05-01 19:45:49,59278,Male,Web,Member,Auto & Accessories,Car Mat,4.0,54.0,216.0,0.2,13.5,12.1,1.4,High,Credit_Card
2697,2018-09-12 21:42:13,14632,Female,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.1,30.6,27.5,3.1,High,Credit_Card
2698,2018-04-27 15:56:53,37028,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,123.3,111.0,12.3,High,Credit_Card
2699,2018-07-20 10:46:14,58936,Male,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.1,54.4,49.0,5.4,Critical,E_Wallet
2700,2018-03-14 10:19:21,48958,Male,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.1,120.5,108.5,12.0,Critical,Credit_Card
2701,2018-09-17 19:32:46,54799,Male,Web,Member,Auto & Accessories,Car Body Covers,5.0,117.0,585.0,0.1,31.2,28.099999999999998,3.1,Critical,Credit_Card
2702,2018-09-23 19:05:57,34071,Female,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.3,20.3,18.3,2.0,High,Credit_Card
2703,2018-10-19 17:51:45,51475,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,147.5,132.7,14.8,High,Credit_Card
2704,2018-10-15 15:52:21,12884,Female,Web,Member,Auto & Accessories,Bike Tyres,5.0,72.0,360.0,0.3,14.4,13.0,1.4,High,Credit_Card
2705,2018-12-10 15:06:18,25551,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,54.0,48.6,5.4,High,Money_Order
2706,2018-07-23 19:10:00,11927,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,30.6,27.5,3.1,High,E_Wallet
2707,2018-09-24 08:43:53,16622,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,116.4,104.80000000000001,11.6,Critical,Credit_Card
2708,2018-12-20 11:42:25,48820,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.1,57.2,51.5,5.7,Medium,Credit_Card
2709,2018-04-07 12:48:35,35012,Male,Web,Guest,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,120.5,108.5,12.0,High,Credit_Card
2710,2018-10-27 10:25:10,52605,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,25.3,22.8,2.5,Medium,Credit_Card
2711,2018-11-03 12:26:40,50260,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.1,36.8,33.099999999999994,3.7,Critical,Money_Order
2712,2018-11-03 09:38:26,11627,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,140.0,126.0,14.0,Critical,Credit_Card
2713,2018-12-30 09:24:16,47199,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,72.0,64.8,7.2,Medium,Credit_Card
2714,2018-12-16 13:32:49,25467,Male,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.2,10.8,9.700000000000001,1.1,High,Credit_Card
2715,2018-11-25 16:11:53,32228,Male,Web,Member,Auto & Accessories,Car Seat Covers,5.0,114.0,570.0,0.1,28.3,25.5,2.8,Critical,Money_Order
2716,2018-12-24 10:27:25,43645,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.1,139.5,125.6,13.9,Medium,Credit_Card
2717,2018-10-29 15:09:58,49172,Male,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.2,48.8,43.9,4.9,Medium,Credit_Card
2718,2018-03-15 22:24:06,54156,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.2,122.6,110.3,12.3,High,Credit_Card
2719,2018-12-06 12:12:15,12090,Male,Web,Member,Auto & Accessories,Car Body Covers,5.0,117.0,585.0,0.3,13.6,12.2,1.4,High,Money_Order
2720,2018-10-25 14:09:03,51777,Female,Web,Member,Auto & Accessories,Car & Bike Care,4.0,118.0,472.0,0.3,19.1,17.200000000000003,1.9,High,Credit_Card
2721,2018-10-16 13:37:17,55313,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,147.5,132.7,14.8,High,Credit_Card
2722,2018-08-17 20:54:11,54767,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.2,36.0,32.4,3.6,High,Credit_Card
